transaction_id,fiscal_year,txn_date,source_type,source_file,source_locator,account_owner,account_name,payment_method,card_last4,counterparty,description,amount,currency,cad_amount,fx_rate_to_cad,linked_document_ids,receipt_status,notes
tx-2025-cc-20250224-379f3d253f,2025,2025-02-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1308-1311,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20250226-000cb90f40,2025,2025-02-26,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1315-1318,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *PADDLE.NET 35314369001,-19.98,CAD,-19.98,,,missing,
tx-2025-cc-20250303-fc9cfad444,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1322-1325,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-8.73,CAD,-8.73,,,missing,
tx-2025-cc-20250303-3ba9810620,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1329-1336,corporate,TD Business VISA,credit_card,5143,Slack,SLACK TH3BB4YVD SLACK.COM FOREIGN CURRENCY 18.73 USD @ EXCHANGE RATE,-27.79,CAD,-27.79,,,missing,
tx-2025-cc-20250303-ad2218805c,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1340-1343,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_chatbas 855-222-8603,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250228-google-10.02CAD-1fdbe686b1, doc-20250228-google-10.02CAD-0433524bb0, doc-20250228-google-10.02CAD-db2e7ad645"
tx-2025-cc-20250303-aaf0c72f36,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1347-1350,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *CLOUD 6HSGV2 g.co/HelpPay,-1.56,CAD,-1.56,,,ambiguous,"Multiple doc candidates: doc-20250228-google-1.56CAD-89beb06679, doc-20250228-google-1.56CAD-dc0c88f8a5"
tx-2025-cc-20250303-90cbb9314c,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1354-1360,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE 3WIN.APP CC,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250228-google-10.02CAD-1fdbe686b1, doc-20250228-google-10.02CAD-0433524bb0, doc-20250228-google-10.02CAD-db2e7ad645"
tx-2025-cc-20250303-9887a1df19,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1364-1370,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE REFERRAL CC GOOGLE.CO,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250228-google-10.02CAD-1fdbe686b1, doc-20250228-google-10.02CAD-0433524bb0, doc-20250228-google-10.02CAD-db2e7ad645"
tx-2025-cc-20250303-f97c703682,2025,2025-03-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1374-1380,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-129.21,CAD,-129.21,,doc-20250301-guardian-storage-129.21CAD-43b3e1122d,found,Linked evidence vendor: Guardian Storage
tx-2025-cc-20250305-5c9e87874c,2025,2025-03-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1384-1391,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE OPENPHONE.CO FOREIGN CURRENCY 27.00 USD @ EXCHANGE RATE,-40.25,CAD,-40.25,,,missing,
tx-2025-cc-20250306-51c7a92d63,2025,2025-03-06,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1573-1579,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*8M7VG8V53,-19.03,CAD,-19.03,,,missing,
tx-2025-cc-20250307-e78e93357a,2025,2025-03-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1586-1589,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-17.03,CAD,-17.03,,,missing,
tx-2025-cc-20250307-600aa884c7,2025,2025-03-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1596-1599,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-12.04,CAD,-12.04,,,missing,
tx-2025-cc-20250310-966f265692,2025,2025-03-10,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1606-1609,corporate,TD Business VISA,credit_card,5143,MARRIOTT,MARRIOTT VANCOUVER F&B,-288.84,CAD,-288.84,,,missing,
tx-2025-cc-20250310-fe263a3d4f,2025,2025-03-10,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1626-1629,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20250311-d79ac10158,2025,2025-03-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1636-1639,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-308.51,CAD,-308.51,,,missing,
tx-2025-cc-20250311-16736b10a0,2025,2025-03-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1646-1649,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-89.13,CAD,-89.13,,,missing,
tx-2025-cc-20250312-c6503770ae,2025,2025-03-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1656-1662,corporate,TD Business VISA,credit_card,5143,GOOGLE*YOUTUBEPREMIUM,GOOGLE*YOUTUBEPREMIUM,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20250314-73b87a8f62,2025,2025-03-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1669-1672,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G083009740 HALIFAX,-30.25,CAD,-30.25,,,missing,
tx-2025-cc-20250317-f38663feb3,2025,2025-03-17,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1689-1692,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G083015885 MSBILL.INFO,-15.72,CAD,-15.72,,,missing,
tx-2025-cc-20250318-94a87f1558,2025,2025-03-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1700-1703,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,1768.37,CAD,1768.37,,,missing,
tx-2025-cc-20250324-c15649109c,2025,2025-03-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1723-1743,corporate,TD Business VISA,credit_card,5143,ANH,ANH AND CHI RESTAURANT,-1845.91,CAD,-1845.91,,,missing,
tx-2025-cc-20250324-13af802129,2025,2025-03-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1751-1754,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20250324-103f2334a3,2025,2025-03-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1777-1780,corporate,TD Business VISA,credit_card,5143,THE,THE FAIRMONT WATERFRONT,-142.12,CAD,-142.12,,,missing,
tx-2025-cc-20250326-6ee630348d,2025,2025-03-26,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1869-1872,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *PADDLE.NET 35314369001,-20.11,CAD,-20.11,,,missing,
tx-2025-cc-20250331-3df3dd8eae,2025,2025-03-31,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1876-1879,corporate,TD Business VISA,credit_card,5143,CINCIN,CINCIN RISTORANTE VANCOUVER,-403.64,CAD,-403.64,,,missing,
tx-2025-cc-20250331-087710cbd2,2025,2025-03-31,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1883-1886,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-9.11,CAD,-9.11,,doc-20250329-uber-9.11CAD-bd35e292e5,found,
tx-2025-cc-20250402-ca568eda75,2025,2025-04-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1890-1894,corporate,TD Business VISA,credit_card,5143,Slack,SLACK TH3BB4YVD SLACK.COM FOREIGN CURRENCY,-27.64,CAD,-27.64,,,missing,
tx-2025-cc-20250402-c619487a8d,2025,2025-04-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1898-1901,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_referra 855-222-8603,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250331-google-10.02CAD-1a961b0543, doc-20250331-google-10.02CAD-c2cdb6380c, doc-20250331-google-10.02CAD-c9e5ee7990"
tx-2025-cc-20250402-71ff41e168,2025,2025-04-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1905-1908,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *CLOUD N69z7C g.co/HelpPay,-1.55,CAD,-1.55,,,ambiguous,"Multiple doc candidates: doc-20250331-google-1.55CAD-14d3d25323, doc-20250331-google-1.55CAD-0cd7a4442b"
tx-2025-cc-20250402-f2dd43a716,2025,2025-04-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1912-1915,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE CHATBASE CC GOOGLE.CO,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250331-google-10.02CAD-1a961b0543, doc-20250331-google-10.02CAD-c2cdb6380c, doc-20250331-google-10.02CAD-c9e5ee7990"
tx-2025-cc-20250402-b1009238fe,2025,2025-04-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1919-1925,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE 3WIN.APP CC,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250331-google-10.02CAD-1a961b0543, doc-20250331-google-10.02CAD-c2cdb6380c, doc-20250331-google-10.02CAD-c9e5ee7990"
tx-2025-cc-20250402-629e2c06bc,2025,2025-04-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1929-1932,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-129.21,CAD,-129.21,,doc-20250401-guardian-storage-129.21CAD-6a8bcb3c93,found,Linked evidence vendor: Guardian Storage
tx-2025-cc-20250404-8c0746def2,2025,2025-04-04,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1936-1939,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*BZ50P4A53 WWW.AMAZON.C,-50.38,CAD,-50.38,,,missing,
tx-2025-cc-20250407-8254531e62,2025,2025-04-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1943-1947,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE OPENPHONE.CO FOREIGN CURRENCY,-42.57,CAD,-42.57,,,missing,
tx-2025-cc-20250407-25a1da67a3,2025,2025-04-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1951-1954,corporate,TD Business VISA,credit_card,5143,WESTIN,WESTIN BAYSHORE BANQUETS VANCOUVER,-16.52,CAD,-16.52,,,missing,
tx-2025-cc-20250407-b7fde0a1b2,2025,2025-04-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1958-1961,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-16.80,CAD,-16.80,,,missing,
tx-2025-cc-20250407-6d7e22c824,2025,2025-04-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1965-1968,corporate,TD Business VISA,credit_card,5143,WESTIN,WESTIN H2 ROTISSERIE VANCOUVER,-21.71,CAD,-21.71,,,missing,
tx-2025-cc-20250407-7b34aec587,2025,2025-04-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=1972-1975,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-11.88,CAD,-11.88,,,missing,
tx-2025-cc-20250408-060c1f51ce,2025,2025-04-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2054-2057,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-307.39,CAD,-307.39,,,missing,
tx-2025-cc-20250410-77de35ad90,2025,2025-04-10,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2061-2064,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20250414-e7318b5ced,2025,2025-04-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2068-2074,corporate,TD Business VISA,credit_card,5143,GOOGLE*YOUTUBEPREMIUM,GOOGLE*YOUTUBEPREMIUM,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20250414-b322dbd72a,2025,2025-04-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2078-2081,corporate,TD Business VISA,credit_card,5143,Microsoft,Microsoft-G087654567 Mississauga,-30.25,CAD,-30.25,,,missing,
tx-2025-cc-20250415-bc86004627,2025,2025-04-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2085-2088,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G087637570 MSBILL.INFO,-15.72,CAD,-15.72,,,missing,
tx-2025-cc-20250415-1b15586c1c,2025,2025-04-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2092-2095,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,1845.91,CAD,1845.91,,,missing,
tx-2025-cc-20250424-de782429df,2025,2025-04-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2099-2102,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *CLEVERBRIDG 4029357733,-94.92,CAD,-94.92,,,missing,
tx-2025-cc-20250424-7af895b62f,2025,2025-04-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2106-2109,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20250428-b43633194c,2025,2025-04-28,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2113-2116,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *PADDLE.NET 35314369001,-19.46,CAD,-19.46,,,missing,
tx-2025-cc-20250428-e4efb9f3cf,2025,2025-04-28,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2120-2126,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*NB0O02F62,-15.67,CAD,-15.67,,,missing,
tx-2025-cc-20250428-ac7ac94bb1,2025,2025-04-28,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2130-2133,corporate,TD Business VISA,credit_card,5143,COAST,COAST RESTAURANT VANCOUVER,-147.41,CAD,-147.41,,,missing,
tx-2025-cc-20250502-1ef5793809,2025,2025-05-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2137-2141,corporate,TD Business VISA,credit_card,5143,Slack,SLACK TH3BB4YVD SLACK.COM FOREIGN CURRENCY,-26.61,CAD,-26.61,,,missing,
tx-2025-cc-20250502-c514830fd1,2025,2025-05-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2145-2148,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_referra 855-222-8603,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250430-google-10.02CAD-c7ebda752b, doc-20250430-google-10.02CAD-0faf4d49d6, doc-20250430-google-10.02CAD-bd2d26668c"
tx-2025-cc-20250502-57ade6d6e5,2025,2025-05-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2152-2155,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_3win.ap 855-222-8603,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250430-google-10.02CAD-c7ebda752b, doc-20250430-google-10.02CAD-0faf4d49d6, doc-20250430-google-10.02CAD-bd2d26668c"
tx-2025-cc-20250502-764d8f84c5,2025,2025-05-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2371-2377,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_chatbas 855-222-8603,-10.02,CAD,-10.02,,,ambiguous,"Multiple doc candidates: doc-20250430-google-10.02CAD-c7ebda752b, doc-20250430-google-10.02CAD-0faf4d49d6, doc-20250430-google-10.02CAD-bd2d26668c"
tx-2025-cc-20250502-b062d2ad66,2025,2025-05-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2381-2387,corporate,TD Business VISA,credit_card,5143,GOOGLE*CLOUD,GOOGLE*CLOUD M5XVZ6 CC GOOGLE.CO,-1.55,CAD,-1.55,,,ambiguous,"Multiple doc candidates: doc-20250430-google-1.55CAD-f55ebb7da9, doc-20250430-google-1.55CAD-54326d605c"
tx-2025-cc-20250502-03c2d5fb98,2025,2025-05-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2391-2397,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-129.21,CAD,-129.21,,doc-20250501-guardian-storage-129.21CAD-4dc8a0aae7,found,Linked evidence vendor: Guardian Storage
tx-2025-cc-20250505-aa9f92d4dd,2025,2025-05-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2401-2404,corporate,TD Business VISA,credit_card,5143,TST-Brix,TST-Brix and Mortar Vancouver,-215.17,CAD,-215.17,,,missing,
tx-2025-cc-20250505-8450356d2e,2025,2025-05-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2408-2411,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-13.02,CAD,-13.02,,doc-20250502-uber-13.02CAD-753eac4750,found,
tx-2025-cc-20250505-539694c42d,2025,2025-05-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2415-2418,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-10.56,CAD,-10.56,,doc-20250502-uber-10.56CAD-af98fbf3ec,found,
tx-2025-cc-20250505-a8f961821f,2025,2025-05-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2422-2429,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE OPENPHONE.CO FOREIGN CURRENCY 29.00 USD @ EXCHANGE RATE,-41.22,CAD,-41.22,,,missing,
tx-2025-cc-20250507-11132ccc0f,2025,2025-05-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2573-2576,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-16.32,CAD,-16.32,,,missing,
tx-2025-cc-20250507-3eb0d073f5,2025,2025-05-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2583-2586,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-11.54,CAD,-11.54,,,missing,
tx-2025-cc-20250509-ab37028ae8,2025,2025-05-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2593-2596,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-594.11,CAD,-594.11,,,missing,
tx-2025-cc-20250512-0a3cc169db,2025,2025-05-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2603-2606,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20250512-9d05937ff4,2025,2025-05-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2613-2616,corporate,TD Business VISA,credit_card,5143,LA,LA FORET CAFE Burnaby,-120.71,CAD,-120.71,,,missing,
tx-2025-cc-20250512-5c205afefe,2025,2025-05-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2623-2626,corporate,TD Business VISA,credit_card,5143,GOOGLE*YOUTUBEPREMIUM,GOOGLE*YOUTUBEPREMIUM,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20250513-2beedf661e,2025,2025-05-13,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2643-2646,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-43.07,CAD,-43.07,,,missing,
tx-2025-cc-20250514-8f4dacf229,2025,2025-05-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2653-2659,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*NW53O9752,-23.51,CAD,-23.51,,,missing,
tx-2025-cc-20250514-b9bc9af294,2025,2025-05-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2666-2669,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-62.24,CAD,-62.24,,,missing,
tx-2025-cc-20250514-7b517e7074,2025,2025-05-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2676-2679,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G092364623 HALIFAX,-30.25,CAD,-30.25,,,missing,
tx-2025-cc-20250515-9f09ab352a,2025,2025-05-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2696-2699,corporate,TD Business VISA,credit_card,5143,Microsoft,Microsoft#G092380989 425-7038358,-15.72,CAD,-15.72,,,missing,
tx-2025-cc-20250515-24c41b5611,2025,2025-05-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2718-2721,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-21.90,CAD,-21.90,,,missing,
tx-2025-cc-20250516-678bbc3f5c,2025,2025-05-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2738-2741,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,1155.28,CAD,1155.28,,,missing,
tx-2025-cc-20250520-785a075e0e,2025,2025-05-20,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2754-2757,corporate,TD Business VISA,credit_card,5143,THE,THE FAIRMONT WATERFRONT,-220.90,CAD,-220.90,,,missing,
tx-2025-cc-20250520-6b2d8a4933,2025,2025-05-20,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2877-2880,corporate,TD Business VISA,credit_card,5143,Uber,UBER* TRIP UBER.COM/CA/,-8.55,CAD,-8.55,,doc-20250517-uber-8.55CAD-88b4e0a01b,found,
tx-2025-cc-20250522-800ab2fd51,2025,2025-05-22,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2884-2888,corporate,TD Business VISA,credit_card,5143,Slack,SLACK T053CJ2N9J7 SLACK.COM FOREIGN,-3.02,CAD,-3.02,,,missing,
tx-2025-cc-20250523-af811cb9d1,2025,2025-05-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2892-2895,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *CLOUD 5FRWDF g.co/HelpPay,-0.42,CAD,-0.42,,,ambiguous,"Multiple doc candidates: doc-20250522-google-0.42CAD-40e4a37b67, doc-20250522-google-0.42CAD-08d857ca3c"
tx-2025-cc-20250523-b14c8c6bef,2025,2025-05-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2899-2902,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_kefelan 855-222-8603,-7.10,CAD,-7.10,,,missing,
tx-2025-cc-20250526-37a0b8f5cc,2025,2025-05-26,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2906-2909,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20250526-494d6831d7,2025,2025-05-26,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2913-2916,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *PADDLE.NET 35314369001,-19.41,CAD,-19.41,,,missing,
tx-2025-cc-20250528-f754e0c801,2025,2025-05-28,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2920-2923,corporate,TD Business VISA,credit_card,5143,Lenovo,Lenovo Canada 855-2536686,-375.92,CAD,-375.92,,doc-20250526-lenovo-canada-375.92CAD-decc5cc11a,found,Linked evidence vendor: Lenovo Canada
tx-2025-cc-20250529-06bfad1652,2025,2025-05-29,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2927-2930,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-11.05,CAD,-11.05,,doc-20250528-uber-11.05CAD-26c482b699,found,
tx-2025-cc-20250530-8e1bc0c8d2,2025,2025-05-30,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2934-2937,corporate,TD Business VISA,credit_card,5143,Uber,UBER* TRIP UBER.COM/CA/,-8.14,CAD,-8.14,,doc-20250529-uber-8.14CAD-7304078109,found,
tx-2025-cc-20250602-492abbe45f,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2941-2944,corporate,TD Business VISA,credit_card,5143,Uber,UBER* TRIP UBER.COM/CA/,-7.63,CAD,-7.63,,doc-20250530-uber-7.63CAD-37c35900a7,found,
tx-2025-cc-20250602-260611ca5e,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2948-2951,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-18.81,CAD,-18.81,,doc-20250530-uber-18.81CAD-2660f075a9,found,
tx-2025-cc-20250602-9a5e128871,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2955-2958,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-20.28,CAD,-20.28,,,missing,
